id_factura,importe_de_venta,importe_coste,tipo,horas_totales,horas_facturadas,fecha,contador_de_serie_de_factura,nº_documento,cliente,forma_de_pago,base_total,descuento,iva_total,total_factura,fecha_cliente
28114.0,109.2,0.0,Licencia SW,0,0,2019-01-01,35.0,33.0,id_1057,1,230.23,0.0,48.35,278.58,2018-05-08 18:14:00
28117.0,13.86,0.0,RMM,0,0,2019-01-01,35.0,36.0,id_473,1,13.86,0.0,2.91,16.77,2016-04-08 13:00:00
28160.0,19.45,0.0,Copia de seguridad,0,0,2019-01-01,35.0,78.0,id_473,1,19.45,0.0,4.08,23.53,2016-04-08 13:00:00
28218.0,63.35,0.0,Venta accesorios,0,0,2019-01-31,35.0,135.0,id_643,1,133.62,0.0,28.06,161.68,2016-04-08 13:01:00
28218.0,70.27,0.0,Venta accesorios,0,0,2019-01-31,35.0,135.0,id_643,1,133.62,0.0,28.06,161.68,2016-04-08 13:01:00
28299.0,21.91,0.0,Copia de seguridad,0,0,2019-02-01,35.0,216.0,id_473,1,21.91,0.0,4.6,26.51,2016-04-08 13:00:00
28302.0,75.0,0.0,Copia de seguridad,0,0,2019-02-01,35.0,219.0,id_1057,1,75.0,0.0,15.75,90.75,2018-05-08 18:14:00
28315.0,150.0,0.0,Copia de seguridad,0,0,2019-02-01,35.0,232.0,id_1043,1,181.05,0.0,38.02,219.07,2017-12-13 10:39:00
28315.0,31.05,0.0,Copia de seguridad,0,0,2019-02-01,35.0,232.0,id_1043,1,181.05,0.0,38.02,219.07,2017-12-13 10:39:00
28317.0,145.0,0.0,Copia de seguridad,0,0,2019-02-01,35.0,234.0,id_488,1,145.0,0.0,30.45,175.45,2016-04-08 13:00:00
28319.0,195.0,0.0,Copia de seguridad,0,0,2019-02-01,35.0,236.0,id_803,1,195.0,0.0,40.95,235.95,2016-04-08 13:01:00
28321.0,67.35,0.0,Copia de seguridad,0,0,2019-02-01,35.0,238.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28321.0,32.34,0.0,RMM,0,0,2019-02-01,35.0,238.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28273.0,1645.0,0.0,Desarrollo SW,0,0,2019-02-01,35.0,190.0,id_803,1,1645.0,0.0,345.45,1990.45,2016-04-08 13:01:00
28271.0,55.21,0.0,SMI,0,0,2019-02-01,35.0,188.0,id_803,1,138.03,0.0,28.99,167.02,2016-04-08 13:01:00
28271.0,55.21,0.0,SMI,0,0,2019-02-01,35.0,188.0,id_803,1,138.03,0.0,28.99,167.02,2016-04-08 13:01:00
28271.0,27.61,0.0,SMI,0,0,2019-02-01,35.0,188.0,id_803,1,138.03,0.0,28.99,167.02,2016-04-08 13:01:00
28270.0,95.4,0.0,SMI,0,0,2019-02-01,35.0,187.0,id_1043,1,238.51,0.0,50.09,288.6,2017-12-13 10:39:00
28270.0,95.4,0.0,SMI,0,0,2019-02-01,35.0,187.0,id_1043,1,238.51,0.0,50.09,288.6,2017-12-13 10:39:00
28270.0,47.71,0.0,SMI,0,0,2019-02-01,35.0,187.0,id_1043,1,238.51,0.0,50.09,288.6,2017-12-13 10:39:00
28269.0,3.08,0.0,RMM,0,0,2019-02-01,35.0,186.0,id_913,1,3.08,0.0,0.65,3.73,2016-04-08 13:01:00
28267.0,90.0,0.0,Mantenimiento SW,0,0,2019-02-01,35.0,184.0,id_913,1,90.0,0.0,18.9,108.9,2016-04-08 13:01:00
28226.0,26.67,0.0,Mantenimiento SW,0,0,2019-02-01,35.0,143.0,id_913,1,26.67,0.0,5.6,32.27,2016-04-08 13:01:00
28258.0,192.85,0.0,nesicCLOUD,0,0,2019-02-01,35.0,175.0,id_1043,1,192.85,0.0,40.5,233.35,2017-12-13 10:39:00
28257.0,77.93,0.0,SMI,0,0,2019-02-01,35.0,174.0,id_1055,1,241.03,0.0,50.62,291.65,2018-04-11 19:09:00
28257.0,77.93,0.0,SMI,0,0,2019-02-01,35.0,174.0,id_1055,1,241.03,0.0,50.62,291.65,2018-04-11 19:09:00
28257.0,38.97,0.0,SMI,0,0,2019-02-01,35.0,174.0,id_1055,1,241.03,0.0,50.62,291.65,2018-04-11 19:09:00
28257.0,46.2,0.0,Licencia SW,0,0,2019-02-01,35.0,174.0,id_1055,1,241.03,0.0,50.62,291.65,2018-04-11 19:09:00
28256.0,48.41,0.0,SMI,0,0,2019-02-01,35.0,173.0,id_1057,1,230.23,0.0,48.35,278.58,2018-05-08 18:14:00
28256.0,48.41,0.0,SMI,0,0,2019-02-01,35.0,173.0,id_1057,1,230.23,0.0,48.35,278.58,2018-05-08 18:14:00
28256.0,24.21,0.0,SMI,0,0,2019-02-01,35.0,173.0,id_1057,1,230.23,0.0,48.35,278.58,2018-05-08 18:14:00
28256.0,109.2,0.0,Licencia SW,0,0,2019-02-01,35.0,173.0,id_1057,1,230.23,0.0,48.35,278.58,2018-05-08 18:14:00
28255.0,77.93,0.0,SMI,0,0,2019-02-01,35.0,172.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28255.0,77.93,0.0,SMI,0,0,2019-02-01,35.0,172.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28255.0,38.97,0.0,SMI,0,0,2019-02-01,35.0,172.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28252.0,13.86,0.0,RMM,0,0,2019-02-01,35.0,169.0,id_473,1,13.86,0.0,2.91,16.77,2016-04-08 13:00:00
28249.0,70.76,0.0,SMI,0,0,2019-02-01,35.0,166.0,id_488,1,293.51,0.0,61.64,355.15,2016-04-08 13:00:00
28249.0,70.76,0.0,SMI,0,0,2019-02-01,35.0,166.0,id_488,1,293.51,0.0,61.64,355.15,2016-04-08 13:00:00
28249.0,35.39,0.0,SMI,0,0,2019-02-01,35.0,166.0,id_488,1,293.51,0.0,61.64,355.15,2016-04-08 13:00:00
28249.0,116.6,0.0,Licencia SW,0,0,2019-02-01,35.0,166.0,id_488,1,293.51,0.0,61.64,355.15,2016-04-08 13:00:00
28247.0,743.8,0.0,Mantenimiento SW,0,0,2019-02-01,35.0,164.0,id_968,0,743.8,0.0,156.2,900.0,2016-04-08 13:01:00
28238.0,39.1,0.0,RMM,0,0,2019-02-01,35.0,155.0,id_162,1,39.1,0.0,8.21,47.31,2016-04-08 13:00:00
28329.0,348.87,0.0,Venta accesorios,0,0,2019-02-06,35.0,246.0,id_643,1,348.87,0.0,73.26,422.13,2016-04-08 13:01:00
28331.0,48.91,0.0,Venta accesorios,0,0,2019-02-07,35.0,248.0,id_751,1,48.91,0.0,10.27,59.18,2016-04-08 13:01:00
28334.0,15.61,0.0,Horas sueltas,0,0,2019-02-08,35.0,251.0,id_913,1,15.61,0.0,3.28,18.89,2016-04-08 13:01:00
28335.0,25.61,0.0,Venta accesorios,0,0,2019-02-13,35.0,252.0,id_267,1,25.61,0.0,5.38,30.99,2016-04-08 13:00:00
28341.0,45.85,0.0,Venta accesorios,0,0,2019-02-19,35.0,258.0,id_751,1,45.85,0.0,9.63,55.48,2016-04-08 13:01:00
28344.0,558.1,0.0,Venta de equipos,0,0,2019-02-19,35.0,261.0,id_473,1,560.0,0.0,117.6,677.6,2016-04-08 13:00:00
28344.0,1.9,0.0,Venta accesorios,0,0,2019-02-19,35.0,261.0,id_473,1,560.0,0.0,117.6,677.6,2016-04-08 13:00:00
28345.0,64.95,0.0,Venta accesorios,0,0,2019-02-19,35.0,262.0,id_643,1,64.95,0.0,13.64,78.59,2016-04-08 13:01:00
28350.0,64.95,0.0,Venta accesorios,0,0,2019-02-21,35.0,265.0,id_643,1,64.95,0.0,13.64,78.59,2016-04-08 13:01:00
28355.0,79.89,0.0,Venta accesorios,0,0,2019-02-25,35.0,270.0,id_162,1,79.89,0.0,16.78,96.67,2016-04-08 13:00:00
28357.0,48.69,0.0,Venta accesorios,0,0,2019-02-25,35.0,272.0,id_803,1,48.69,0.0,10.22,58.91,2016-04-08 13:01:00
28348.0,218.02,0.0,Horas sueltas,0,0,2019-02-21,35.0,263.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28359.0,26.4,0.0,Venta accesorios,0,0,2019-02-26,35.0,274.0,id_643,1,26.4,0.0,5.54,31.94,2016-04-08 13:01:00
28360.0,126.7,0.0,Venta accesorios,0,0,2019-02-26,35.0,275.0,id_643,1,126.7,0.0,26.61,153.31,2016-04-08 13:01:00
28358.0,117.0,0.0,Mantenimiento SW,0,0,2019-02-26,35.0,273.0,id_913,1,117.0,0.0,24.57,141.57,2016-04-08 13:01:00
28348.0,218.03,0.0,Horas sueltas,0,0,2019-02-21,35.0,263.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28364.0,11.4,0.0,Venta accesorios,0,0,2019-03-01,35.0,279.0,id_751,1,11.4,0.0,2.39,13.79,2016-04-08 13:01:00
28366.0,47.79,0.0,Venta accesorios,0,0,2019-03-01,35.0,281.0,id_643,1,47.79,0.0,10.04,57.83,2016-04-08 13:01:00
28454.0,67.35,0.0,Copia de seguridad,0,0,2019-03-01,35.0,369.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28454.0,32.34,0.0,RMM,0,0,2019-03-01,35.0,369.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28464.0,73.21,0.0,Venta accesorios,0,0,2019-03-07,35.0,379.0,id_643,1,73.21,0.0,15.37,88.58,2016-04-08 13:01:00
28418.0,44.46,0.0,SMI,0,0,2019-03-01,35.0,333.0,id_473,1,110.82,0.0,23.27,134.09,2016-04-08 13:00:00
28418.0,44.45,0.0,SMI,0,0,2019-03-01,35.0,333.0,id_473,1,110.82,0.0,23.27,134.09,2016-04-08 13:00:00
28418.0,21.91,0.0,Copia de seguridad,0,0,2019-03-01,35.0,333.0,id_473,1,110.82,0.0,23.27,134.09,2016-04-08 13:00:00
28458.0,52.29,0.0,Venta accesorios,0,0,2019-03-06,35.0,373.0,id_473,1,52.29,0.0,10.98,63.27,2016-04-08 13:00:00
28455.0,1443.3,0.0,Desarrollo SW,0,0,2019-03-04,35.0,370.0,id_643,1,1443.3,0.0,303.09,1746.39,2016-04-08 13:01:00
28411.0,195.0,0.0,Copia de seguridad,0,0,2019-03-01,35.0,326.0,id_803,1,195.0,0.0,40.95,235.95,2016-04-08 13:01:00
28414.0,1645.0,0.0,Desarrollo SW,0,0,2019-03-01,35.0,329.0,id_803,1,1645.0,0.0,345.45,1990.45,2016-04-08 13:01:00
28453.0,87.76,0.0,SMI,0,0,2019-03-01,35.0,368.0,id_803,1,175.52,0.0,36.86,212.38,2016-04-08 13:01:00
28453.0,87.76,0.0,SMI,0,0,2019-03-01,35.0,368.0,id_803,1,175.52,0.0,36.86,212.38,2016-04-08 13:01:00
28368.0,202.49,0.0,nesicCLOUD,0,0,2019-03-01,35.0,283.0,id_1043,1,202.49,0.0,42.52,245.01,2017-12-13 10:39:00
28420.0,148.82,0.0,SMI,0,0,2019-03-01,35.0,335.0,id_1043,1,297.64,0.0,62.5,360.14,2017-12-13 10:39:00
28420.0,148.82,0.0,SMI,0,0,2019-03-01,35.0,335.0,id_1043,1,297.64,0.0,62.5,360.14,2017-12-13 10:39:00
28452.0,184.5,0.0,Copia de seguridad,0,0,2019-03-01,35.0,367.0,id_1043,1,197.25,0.0,41.42,238.67,2017-12-13 10:39:00
28452.0,12.75,0.0,RMM,0,0,2019-03-01,35.0,367.0,id_1043,1,197.25,0.0,41.42,238.67,2017-12-13 10:39:00
28443.0,145.0,0.0,Copia de seguridad,0,0,2019-03-01,35.0,358.0,id_488,1,145.0,0.0,30.45,175.45,2016-04-08 13:00:00
28451.0,94.13,0.0,SMI,0,0,2019-03-01,35.0,366.0,id_488,1,294.25,0.0,61.79,356.04,2016-04-08 13:00:00
28451.0,94.12,0.0,SMI,0,0,2019-03-01,35.0,366.0,id_488,1,294.25,0.0,61.79,356.04,2016-04-08 13:00:00
28451.0,106.0,0.0,Licencia SW,0,0,2019-03-01,35.0,366.0,id_488,1,294.25,0.0,61.79,356.04,2016-04-08 13:00:00
28450.0,743.8,0.0,Mantenimiento SW,0,0,2019-03-01,35.0,365.0,id_968,0,743.8,0.0,156.2,900.0,2016-04-08 13:01:00
28365.0,121.13,0.0,Horas sueltas,0,0,2019-03-01,35.0,280.0,id_968,0,198.8,0.0,41.75,240.55,2016-04-08 13:01:00
28365.0,77.67,0.0,Venta accesorios,0,0,2019-03-01,35.0,280.0,id_968,0,198.8,0.0,41.75,240.55,2016-04-08 13:01:00
28448.0,97.42,0.0,SMI,0,0,2019-03-01,35.0,363.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28448.0,97.41,0.0,SMI,0,0,2019-03-01,35.0,363.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28426.0,1367.84,0.0,Consultoria,0,0,2019-02-28,35.0,341.0,id_1072,0,1367.84,0.0,287.25,1655.09,2019-01-04 12:25:00
28374.0,331.0,0.0,Mantenimiento SW,0,0,2019-03-01,35.0,289.0,id_1055,1,331.0,0.0,69.51,400.51,2018-04-11 19:09:00
28417.0,101.77,0.0,SMI,0,0,2019-03-01,35.0,332.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28417.0,101.76,0.0,SMI,0,0,2019-03-01,35.0,332.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28417.0,46.2,0.0,Licencia SW,0,0,2019-03-01,35.0,332.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28415.0,75.0,0.0,Copia de seguridad,0,0,2019-03-01,35.0,330.0,id_1057,2,75.0,0.0,15.75,90.75,2018-05-08 18:14:00
28416.0,62.33,0.0,SMI,0,0,2019-03-01,35.0,331.0,id_1057,1,233.86,0.0,49.11,282.97,2018-05-08 18:14:00
28416.0,62.33,0.0,SMI,0,0,2019-03-01,35.0,331.0,id_1057,1,233.86,0.0,49.11,282.97,2018-05-08 18:14:00
28416.0,109.2,0.0,Licencia SW,0,0,2019-03-01,35.0,331.0,id_1057,1,233.86,0.0,49.11,282.97,2018-05-08 18:14:00
28370.0,90.0,0.0,Mantenimiento SW,0,0,2019-03-01,35.0,285.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28370.0,26.67,0.0,Mantenimiento SW,0,0,2019-03-01,35.0,285.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28370.0,3.08,0.0,Copia de seguridad,0,0,2019-03-01,35.0,285.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28376.0,61.06,0.0,RMM,0,0,2019-03-01,35.0,291.0,id_162,1,61.06,0.0,12.82,73.88,2016-04-08 13:00:00
28377.0,84.93,0.0,HW/SW Seguridad,0,0,2019-03-01,35.0,292.0,id_162,1,84.93,0.0,17.84,102.77,2016-04-08 13:00:00
28468.0,38.9,0.0,Venta accesorios,0,0,2019-03-13,35.0,383.0,id_1043,1,38.9,0.0,8.17,47.07,2017-12-13 10:39:00
28469.0,1184.3,0.0,Venta de equipos,0,0,2019-03-13,35.0,384.0,id_803,1,1184.3,0.0,248.7,1433.0,2016-04-08 13:01:00
28474.0,436.05,0.0,Horas sueltas,0,0,2019-03-18,35.0,389.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28475.0,588.38,0.0,Venta de equipos,0,0,2019-03-18,35.0,390.0,id_803,1,624.77,0.0,131.2,755.97,2016-04-08 13:01:00
28475.0,36.39,0.0,Venta accesorios,0,0,2019-03-18,35.0,390.0,id_803,1,624.77,0.0,131.2,755.97,2016-04-08 13:01:00
28478.0,1967.34,0.0,Desarrollo SW,0,0,2019-03-20,35.0,393.0,id_913,13,1967.34,0.0,413.14,2380.48,2016-04-08 13:01:00
28479.0,925.57,0.0,Venta de equipos,0,0,2019-03-21,35.0,394.0,id_488,13,925.57,0.0,194.37,1119.94,2016-04-08 13:00:00
28484.0,679.03,0.0,Venta de equipos,0,0,2019-03-26,35.0,399.0,id_162,1,690.27,0.0,144.96,835.23,2016-04-08 13:00:00
28484.0,11.24,0.0,Venta accesorios,0,0,2019-03-26,35.0,399.0,id_162,1,690.27,0.0,144.96,835.23,2016-04-08 13:00:00
28486.0,92.29,0.0,Horas sueltas,0,0,2019-03-28,35.0,401.0,id_916,1,225.58,0.0,47.37,272.95,2016-04-08 13:01:00
28486.0,92.29,0.0,Horas sueltas,0,0,2019-03-28,35.0,401.0,id_916,1,225.58,0.0,47.37,272.95,2016-04-08 13:01:00
28486.0,41.0,0.0,Venta accesorios,0,0,2019-03-28,35.0,401.0,id_916,1,225.58,0.0,47.37,272.95,2016-04-08 13:01:00
28487.0,183.6,0.0,Venta accesorios,0,0,2019-03-28,35.0,402.0,id_643,1,183.6,0.0,38.56,222.16,2016-04-08 13:01:00
28489.0,535.94,0.0,Venta de equipos,0,0,2019-03-29,35.0,404.0,id_751,1,556.13,0.0,116.79,672.92,2016-04-08 13:01:00
28489.0,20.19,0.0,Venta accesorios,0,0,2019-03-29,35.0,404.0,id_751,1,556.13,0.0,116.79,672.92,2016-04-08 13:01:00
28507.0,1367.84,0.0,Consultoria,0,0,2019-03-31,35.0,405.0,id_1072,0,1367.84,0.0,287.25,1655.09,2019-01-04 12:25:00
28492.0,98.6,0.0,Venta de equipos,0,0,2019-04-01,35.0,407.0,id_803,1,98.6,0.0,20.71,119.31,2016-04-08 13:01:00
28517.0,101.77,0.0,SMI,0,0,2019-04-01,35.0,432.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28517.0,101.76,0.0,SMI,0,0,2019-04-01,35.0,432.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28517.0,46.2,0.0,Licencia SW,0,0,2019-04-01,35.0,432.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28520.0,21.56,0.0,RMM,0,0,2019-04-01,35.0,435.0,id_162,1,71.66,0.0,15.05,86.71,2016-04-08 13:00:00
28520.0,39.5,0.0,RMM,0,0,2019-04-01,35.0,435.0,id_162,1,71.66,0.0,15.05,86.71,2016-04-08 13:00:00
28520.0,10.6,0.0,Licencia SW,0,0,2019-04-01,35.0,435.0,id_162,1,71.66,0.0,15.05,86.71,2016-04-08 13:00:00
28527.0,90.0,0.0,Mantenimiento SW,0,0,2019-04-01,35.0,442.0,id_913,1,116.67,0.0,24.5,141.17,2016-04-08 13:01:00
28527.0,26.67,0.0,Mantenimiento SW,0,0,2019-04-01,35.0,442.0,id_913,1,116.67,0.0,24.5,141.17,2016-04-08 13:01:00
28586.0,12.11,0.0,Horas sueltas,0,0,2019-04-01,35.0,501.0,id_913,1,12.11,0.0,2.54,14.65,2016-04-08 13:01:00
28590.0,1438.96,0.0,Desarrollo SW,0,0,2019-04-03,35.0,505.0,id_803,1,1438.96,0.0,302.18,1741.14,2016-04-08 13:01:00
28592.0,436.05,0.0,Horas sueltas,0,0,2019-04-03,35.0,507.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28598.0,34.68,0.0,Venta accesorios,0,0,2019-04-05,35.0,513.0,id_643,1,94.63,0.0,19.87,114.5,2016-04-08 13:01:00
28598.0,59.95,0.0,Venta accesorios,0,0,2019-04-05,35.0,513.0,id_643,1,94.63,0.0,19.87,114.5,2016-04-08 13:01:00
28585.0,195.0,0.0,Copia de seguridad,0,0,2019-04-01,35.0,500.0,id_803,1,195.0,0.0,40.95,235.95,2016-04-08 13:01:00
28584.0,34.5,0.0,Copia de seguridad,0,0,2019-04-01,35.0,499.0,id_1043,1,200.3,0.0,42.06,242.36,2017-12-13 10:39:00
28584.0,15.8,0.0,RMM,0,0,2019-04-01,35.0,499.0,id_1043,1,200.3,0.0,42.06,242.36,2017-12-13 10:39:00
28584.0,150.0,0.0,Copia de seguridad,0,0,2019-04-01,35.0,499.0,id_1043,1,200.3,0.0,42.06,242.36,2017-12-13 10:39:00
28582.0,94.13,0.0,SMI,0,0,2019-04-01,35.0,497.0,id_488,1,315.45,0.0,66.24,381.69,2016-04-08 13:00:00
28582.0,94.12,0.0,SMI,0,0,2019-04-01,35.0,497.0,id_488,1,315.45,0.0,66.24,381.69,2016-04-08 13:00:00
28582.0,127.2,0.0,Licencia SW,0,0,2019-04-01,35.0,497.0,id_488,1,315.45,0.0,66.24,381.69,2016-04-08 13:00:00
28581.0,67.35,0.0,Copia de seguridad,0,0,2019-04-01,35.0,496.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28581.0,32.34,0.0,RMM,0,0,2019-04-01,35.0,496.0,id_751,1,99.69,0.0,20.93,120.62,2016-04-08 13:01:00
28579.0,97.42,0.0,SMI,0,0,2019-04-01,35.0,494.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28579.0,97.41,0.0,SMI,0,0,2019-04-01,35.0,494.0,id_267,1,194.83,0.0,40.91,235.74,2016-04-08 13:00:00
28578.0,145.0,0.0,Copia de seguridad,0,0,2019-04-01,35.0,493.0,id_488,1,145.0,0.0,30.45,175.45,2016-04-08 13:00:00
28552.0,148.82,0.0,SMI,0,0,2019-04-01,35.0,467.0,id_1043,1,297.64,0.0,62.5,360.14,2017-12-13 10:39:00
28552.0,148.82,0.0,SMI,0,0,2019-04-01,35.0,467.0,id_1043,1,297.64,0.0,62.5,360.14,2017-12-13 10:39:00
28573.0,202.49,0.0,nesicCLOUD,0,0,2019-04-01,35.0,488.0,id_1043,1,202.49,0.0,42.52,245.01,2017-12-13 10:39:00
28594.0,193.8,0.0,Mantenimiento SW,0,0,2019-04-05,35.0,509.0,id_162,1,193.8,0.0,40.7,234.5,2016-04-08 13:00:00
28541.0,75.0,0.0,Copia de seguridad,0,0,2019-04-01,35.0,456.0,id_1057,2,75.0,0.0,15.75,90.75,2018-05-08 18:14:00
28542.0,62.33,0.0,SMI,0,0,2019-04-01,35.0,457.0,id_1057,1,238.06,0.0,49.99,288.05,2018-05-08 18:14:00
28542.0,62.33,0.0,SMI,0,0,2019-04-01,35.0,457.0,id_1057,1,238.06,0.0,49.99,288.05,2018-05-08 18:14:00
28542.0,113.4,0.0,Licencia SW,0,0,2019-04-01,35.0,457.0,id_1057,1,238.06,0.0,49.99,288.05,2018-05-08 18:14:00
28544.0,44.46,0.0,SMI,0,0,2019-04-01,35.0,459.0,id_473,1,110.93,0.0,23.3,134.23,2016-04-08 13:00:00
28544.0,44.45,0.0,SMI,0,0,2019-04-01,35.0,459.0,id_473,1,110.93,0.0,23.3,134.23,2016-04-08 13:00:00
28544.0,22.02,0.0,Copia de seguridad,0,0,2019-04-01,35.0,459.0,id_473,1,110.93,0.0,23.3,134.23,2016-04-08 13:00:00
28546.0,743.8,0.0,Mantenimiento SW,0,0,2019-04-01,35.0,461.0,id_968,0,743.8,0.0,156.2,900.0,2016-04-08 13:01:00
28557.0,87.76,0.0,SMI,0,0,2019-04-01,35.0,472.0,id_803,1,330.56,0.0,69.42,399.98,2016-04-08 13:01:00
28557.0,87.76,0.0,SMI,0,0,2019-04-01,35.0,472.0,id_803,1,330.56,0.0,69.42,399.98,2016-04-08 13:01:00
28557.0,155.04,0.0,Horas sueltas,0,0,2019-04-01,35.0,472.0,id_803,1,330.56,0.0,69.42,399.98,2016-04-08 13:01:00
28568.0,1177.08,0.0,Desarrollo SW,0,0,2019-04-01,35.0,483.0,id_916,1,1177.08,0.0,247.19,1424.27,2016-04-08 13:01:00
28603.0,74.71,0.0,Venta accesorios,0,0,2019-04-09,35.0,518.0,id_643,1,74.71,0.0,15.69,90.4,2016-04-08 13:01:00
28607.0,160.35,0.0,Horas sueltas,0,0,2019-04-11,35.0,522.0,id_916,1,160.35,0.0,33.67,194.02,2016-04-08 13:01:00
28614.0,19.31,0.0,Venta accesorios,0,0,2019-04-16,35.0,529.0,id_488,1,19.31,0.0,4.06,23.37,2016-04-08 13:00:00
28615.0,117.5,0.0,Venta accesorios,0,0,2019-04-17,35.0,530.0,id_643,1,193.14,0.0,40.56,233.7,2016-04-08 13:01:00
28615.0,75.64,0.0,Venta accesorios,0,0,2019-04-17,35.0,530.0,id_643,1,193.14,0.0,40.56,233.7,2016-04-08 13:01:00
28617.0,218.03,0.0,Horas sueltas,0,0,2019-04-22,35.0,532.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28617.0,218.02,0.0,Horas sueltas,0,0,2019-04-22,35.0,532.0,id_643,1,436.05,0.0,91.57,527.62,2016-04-08 13:01:00
28619.0,16.83,0.0,Venta accesorios,0,0,2019-04-23,35.0,534.0,id_488,1,16.83,0.0,3.53,20.36,2016-04-08 13:00:00
28620.0,247.1,0.0,Horas sueltas,0,0,2019-04-23,35.0,535.0,id_162,1,494.19,0.0,103.78,597.97,2016-04-08 13:00:00
28620.0,247.09,0.0,Horas sueltas,0,0,2019-04-23,35.0,535.0,id_162,1,494.19,0.0,103.78,597.97,2016-04-08 13:00:00
28629.0,195.63,0.0,Venta accesorios,0,0,2019-04-30,35.0,544.0,id_803,1,195.63,0.0,41.08,236.71,2016-04-08 13:01:00
28630.0,116.96,0.0,Venta accesorios,0,0,2019-04-30,35.0,545.0,id_643,1,116.96,0.0,24.56,141.52,2016-04-08 13:01:00
28674.0,1367.84,0.0,Consultoria,0,0,2019-04-30,35.0,589.0,id_1072,0,1367.84,0.0,287.25,1655.09,2019-01-04 12:25:00
28624.0,1177.08,0.0,Desarrollo SW,0,0,2019-05-01,35.0,539.0,id_916,1,1177.08,0.0,247.19,1424.27,2016-04-08 13:01:00
28636.0,101.77,0.0,SMI,0,0,2019-05-01,35.0,551.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28636.0,101.76,0.0,SMI,0,0,2019-05-01,35.0,551.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28636.0,46.2,0.0,Licencia SW,0,0,2019-05-01,35.0,551.0,id_1055,1,249.73,0.0,52.44,302.17,2018-04-11 19:09:00
28657.0,61.06,0.0,Copia de seguridad,0,0,2019-05-01,35.0,572.0,id_162,1,71.66,0.0,15.05,86.71,2016-04-08 13:00:00
28657.0,10.6,0.0,Licencia SW,0,0,2019-05-01,35.0,572.0,id_162,1,71.66,0.0,15.05,86.71,2016-04-08 13:00:00
28644.0,117.0,0.0,Mantenimiento SW,0,0,2019-05-01,35.0,559.0,id_162,1,117.0,0.0,24.57,141.57,2016-04-08 13:00:00
28670.0,90.0,0.0,Mantenimiento SW,0,0,2019-05-01,35.0,585.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28670.0,26.67,0.0,Mantenimiento SW,0,0,2019-05-01,35.0,585.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28670.0,3.08,0.0,RMM,0,0,2019-05-01,35.0,585.0,id_913,1,119.75,0.0,25.15,144.9,2016-04-08 13:01:00
28678.0,75.0,0.0,Copia de seguridad,0,0,2019-05-01,35.0,593.0,id_1057,2,75.0,0.0,15.75,90.75,2018-05-08 18:14:00
28679.0,62.33,0.0,SMI,0,0,2019-05-01,35.0,594.0,id_1057,1,261.64,0.0,54.94,316.58,2018-05-08 18:14:00
28679.0,62.33,0.0,SMI,0,0,2019-05-01,35.0,594.0,id_1057,1,261.64,0.0,54.94,316.58,2018-05-08 18:14:00
28679.0,117.6,0.0,Licencia SW,0,0,2019-05-01,35.0,594.0,id_1057,1,261.64,0.0,54.94,316.58,2018-05-08 18:14:00
28679.0,19.38,0.0,Horas sueltas,0,0,2019-05-01,35.0,594.0,id_1057,1,261.64,0.0,54.94,316.58,2018-05-08 18:14:00
